Day,Time (HHMM),DirectSun (W/m2),DiffuseSun (W/m2)
4,314,0,0
4,315,0,0
4,316,0,0
4,317,0,0
4,318,0,0
4,319,0,0
4,320,0,0
4,321,0,0
4,322,0,0
4,323,0,0
4,324,0,0
4,325,0,0
4,326,0,0
4,327,0,0
4,328,0,0
4,329,0,0
4,330,0,0
4,331,0,0
4,332,0,0
4,333,0,0
4,334,0,0
4,335,0,0
4,336,0,0
4,337,0,0
4,338,0,0
4,339,0,0
4,340,0,0
4,341,0,0
4,342,0,0
4,343,0,0
4,344,0,0
4,345,0,0
4,346,0,0
4,347,0,0
4,348,0,0
4,349,0,0
4,350,0,0
4,351,0,0
4,352,0,0
4,353,0,0
4,354,0,0
4,355,0,0
4,356,0,0
4,357,0,0
4,358,0,0
4,359,0,0
4,400,0,0
4,401,0,0
4,402,0,0
4,403,0,0
4,404,0,0
4,405,0,0
4,406,0,0
4,407,0,0
4,408,0,0
4,409,0,0
4,410,0,0
4,411,0,0
4,412,0,0
4,413,0,0
4,414,0,0
4,415,0,0
4,416,0,0
4,417,0,0
4,418,0,0
4,419,0,0
4,420,0,0
4,421,0,0
4,422,0,0
4,423,0,0
4,424,0,0
4,425,0,0
4,426,0,0
4,427,0,0
4,428,0,0
4,429,0,0
4,430,0,0
4,431,0,0
4,432,0,0
4,433,0,0
4,434,0,0
4,435,0,0
4,436,0,0
4,437,0,0
4,438,0,0
4,439,0,0
4,440,0,0
4,441,0,0
4,442,0,0
4,443,0,0
4,444,0,0
4,445,0,0
4,446,0,0
4,447,0,0
4,448,0,0
4,449,0,0
4,450,0,0
4,451,0,0
4,452,0,0
4,453,0,0
4,454,0,0
4,455,0,0
4,456,0,0
4,457,0,0
4,458,0,0
4,459,0,0
4,500,0,0
4,501,0,0
4,502,0,0
4,503,0,0
4,504,0,0
4,505,0,0
4,506,0,0
4,507,0,0
4,508,0,0
4,509,0,0
4,510,0,0
4,511,0,0
4,512,0,0
4,513,0,0
4,514,0,0
4,515,0,0
4,516,0,0
4,517,0,0
4,518,0,0
4,519,0,0
4,520,0,0
4,521,0,0
4,522,0,0
4,523,0,0
4,524,0,0
4,525,0,0
4,526,0,0
4,527,0,0
4,528,0,0
4,529,0,0
4,530,0,0
4,531,0,0
4,532,0,0
4,533,0,0
4,534,0,0
4,535,0,0
4,536,0,0
4,537,0,0
4,538,0,0
4,539,0,0
4,540,0,0
4,541,0,0
4,542,0,0
4,543,0,0
4,544,0,0
4,545,0,0
4,546,0,0
4,547,0,0
4,548,0,0
4,549,0,0
4,550,0,0
4,551,0,0
4,552,0,0
4,553,0,0
4,554,0,0
4,555,0,0
4,556,0,0
4,557,0,0
4,558,0,0
4,559,0,0
4,600,0,0
4,601,0,0
4,602,0,0
4,603,0,0
4,604,0,0
4,605,0,0
4,606,0,0
4,607,0,0
4,608,0,0
4,609,0,0
4,610,0,0
4,611,0,0
4,612,0,1.18
4,613,0,1.51
4,614,0,1.86
4,615,0,2.26
4,616,0,2.65
4,617,0,3.03
4,618,0,3.38
4,619,0,3.7
4,620,0,3.98
4,621,0,4.38
4,622,0,5
4,623,0,5.8
4,624,0,6.79
4,625,0,7.89
4,626,0.4,9.04
4,627,0.56,10.23
4,628,0.74,11.39
4,629,1,12.58
4,630,1.4,13.73
4,631,2.75,14.87
4,632,13.26,15.93
4,633,39.26,16.59
4,634,57.13,17.48
4,635,63.85,18.48
4,636,72.89,19.59
4,637,82.53,20.69
4,638,92.69,21.78
4,639,102,22.8
4,640,109.49,23.91
4,641,121.69,25.11
4,642,133.93,26.31
4,643,146.43,27.52
4,644,160.44,28.84
4,645,170.97,29.99
4,646,181.43,31.13
4,647,193.3,32.17
4,648,199.71,33.1
4,649,201.53,34.08
4,650,207.73,35.14
4,651,214.76,36.25
4,652,219.43,37.36
4,653,228.01,38.55
4,654,237.51,39.7
4,655,243.64,40.74
4,656,245.69,41.76
4,657,247.55,42.78
4,658,254.94,43.81
4,659,254.66,44.79
4,700,267.53,45.76
4,701,266.83,46.69
4,702,255.68,47.69
4,703,235.52,48.98
4,704,294.12,50.55
4,705,300.88,52.35
4,706,298.45,54.39
4,707,308.31,56.37
4,708,320.98,58.09
4,709,330.12,59.83
4,710,329.69,61.28
4,711,356.63,62.74
4,712,364.6,64.3
4,713,374.39,65.95
4,714,381.68,68.17
4,715,392.02,71.63
4,716,402.75,76.79
4,717,405.87,81.71
4,718,357.58,84.1
4,719,273.12,85.65
4,720,185.29,87.2
4,721,30.43,89.32
4,722,19.77,92.83
4,723,345.63,97.21
4,724,386.33,99.92
4,725,252.28,100.07
4,726,211.79,100.59
4,727,33.83,100.48
4,728,60.05,102.13
4,729,37.15,105.88
4,730,83.6,109.83
4,731,174.24,110.77
4,732,202.82,111.42
4,733,191.65,115.78
4,734,55.27,124.76
4,735,73.07,134.95
4,736,164.67,138.7
4,737,260.79,141.25
4,738,235.56,142.58
4,739,277.85,142.7
4,740,140.67,138.88
4,741,96.74,133.27
4,742,126.36,129.95
4,743,428.4,132.76
4,744,491.7,138.41
4,745,210.7,143.26
4,746,31.51,143.74
4,747,11.67,143.45
4,748,10.17,143.74
4,749,18.76,145.62
4,750,287.98,147.7
4,751,531.35,145.1
4,752,276.16,137.06
4,753,107.47,131.68
4,754,191.65,131.54
4,755,222.84,131.94
4,756,415.99,131.47
4,757,471.91,131.93
4,758,395.75,131.74
4,759,99.11,133.3
4,800,473.16,135.92
4,801,614.93,134.49
4,802,610.06,131.79
4,803,617.6,129.55
4,804,617.93,129.07
4,805,618.21,127.39
4,806,630.68,122.98
4,807,633.95,118.45
4,808,627.06,115.67
4,809,616.71,115.98
4,810,591.88,118.89
4,811,626.03,119.1
4,812,622.94,117.63
4,813,634.27,119.42
4,814,632.7,124.83
4,815,623.25,131.64
4,816,553.94,138.69
4,817,588.5,146.18
4,818,645.8,152.16
4,819,654.54,157.13
4,820,662.03,163.08
4,821,661.25,169.97
4,822,658.37,176.83
4,823,652.32,186.52
4,824,658.94,191.62
4,825,659.33,191.83
4,826,673.4,188.55
4,827,677.96,187.51
4,828,675.05,188.14
4,829,680.48,179.58
4,830,679.11,173.77
4,831,674.47,165.25
4,832,497.02,158.66
4,833,91.14,158.6
4,834,46.62,155.87
4,835,23.17,152.28
4,836,163.1,155.83
4,837,670.39,162.38
4,838,710.65,166.17
4,839,650.62,174.87
4,840,687.08,174.7
4,841,695.61,171.15
4,842,692.21,174.48
4,843,476.85,175.31
4,844,234.36,174.12
4,845,558.56,180.91
4,846,505.37,173.84
4,847,709.94,165.24
4,848,723.52,159.17
4,849,730.09,150.32
4,850,733.51,146.61
4,851,735.7,146.43
4,852,737.26,147.57
4,853,738.75,146.97
4,854,738.94,145.19
4,855,741.49,145.91
4,856,743.29,146.04
4,857,746.01,143.37
4,858,747.6,141.93
4,859,746.44,140.06
4,900,745.15,139.44
4,901,746.91,138.2
4,902,750.86,138.28
4,903,751.77,140.46
4,904,754.67,142.51
4,905,757.89,144.9
4,906,760.72,147.08
4,907,764.7,149.57
4,908,768.43,153.96
4,909,772.23,163.32
4,910,772.14,181.79
4,911,769.33,202.6
4,912,769.39,233.91
4,913,751.38,264.49
4,914,754.45,278.43
4,915,758.73,277.18
4,916,739.11,275.16
4,917,739.24,280.68
4,918,652.47,288.28
4,919,559.92,287.71
4,920,750.79,289
4,921,673.19,292.02
4,922,429.31,303.26
4,923,407.22,300.84
4,924,142.19,275.16
4,925,7.59,248.29
4,926,12.58,245.45
4,927,5.01,246.74
4,928,1.17,240.13
4,929,0.91,203.93
4,930,0.85,192.22
4,931,0.73,194.57
4,932,1,191.48
4,933,0.71,184.49
4,934,0.31,181.96
4,935,0.3,189.97
4,936,0.13,184.06
4,937,0.26,168.26
4,938,0.32,162.15
4,939,0.34,164.21
4,940,0.63,168.29
4,941,1.36,192.45
4,942,0.6,203.25
4,943,0.46,197.87
4,944,0.87,214.63
4,945,304.24,241.03
4,946,766.61,241.96
4,947,627.66,248.35
4,948,637.47,233.76
4,949,663.17,221.44
4,950,762.65,226.39
4,951,458.89,241.91
4,952,319.69,239.59
4,953,592.99,240.9
4,954,792.88,229.56
4,955,791.52,242.48
4,956,805.55,258.89
4,957,807.5,254.97
4,958,807.4,252.25
4,959,813.21,253.22
4,1000,817.78,249.8
4,1001,820.46,252.03
4,1002,818.22,260.83
4,1003,823.02,274.9
4,1004,828.17,290.21
4,1005,811.26,295.65
4,1006,812.72,294.64
4,1007,818.48,295.28
4,1008,818.13,295.44
4,1009,786.97,299.68
4,1010,809.77,310.62
4,1011,811.77,330.76
4,1012,782.17,360.25
4,1013,291.75,378.99
4,1014,46.82,368.18
4,1015,51.2,371.43
4,1016,30.61,327.97
4,1017,2.08,313.06
4,1018,10.66,335.73
4,1019,134.81,366.32
4,1020,141.83,351.21
4,1021,0.83,292.76
4,1022,1.18,258.33
4,1023,495.28,299.98
4,1024,791.2,321.39
4,1025,829.19,309.63
4,1026,255.51,281.53
4,1027,3.34,270.68
4,1028,197.64,345.52
4,1029,609.6,349.16
4,1030,772.67,303.51
4,1031,538.44,319.41
4,1032,804.29,311.32
4,1033,618.77,323.71
4,1034,406.47,329.47
4,1035,341.15,352.6
4,1036,644.26,375.52
4,1037,736.27,372.8
4,1038,260.91,378.45
4,1039,520.18,396.05
4,1040,218.4,361.15
4,1041,55.24,331.4
4,1042,4.58,293.77
4,1043,0.96,260.7
4,1044,1.13,272.78
4,1045,16.64,293.67
4,1046,301,353.12
4,1047,242.01,350.94
4,1048,197.13,352.85
4,1049,449.78,325.78
4,1050,837.03,314.06
4,1051,842.4,296.29
4,1052,853.49,265.79
4,1053,858.04,261.81
4,1054,857.62,263.3
4,1055,852.11,259.58
4,1056,862.27,260.4
4,1057,861,275.5
4,1058,788.52,291.03
4,1059,161.32,340.27
4,1100,651.99,367.7
4,1101,215.78,356.05
4,1102,16.61,353.18
4,1103,86.04,362.16
4,1104,3.55,329.92
4,1105,49.01,340.56
4,1106,80.21,348.4
4,1107,2.75,329.52
4,1108,2.3,322.03
4,1109,15.72,321.33
4,1110,4.03,313.19
4,1111,9.6,291.42
4,1112,5.99,311.34
4,1113,10.09,343.38
4,1114,29.6,345.52
4,1115,9.19,293.88
4,1116,15.17,293.66
4,1117,176.3,329.11
4,1118,805.2,301.77
4,1119,875.24,251.01
4,1120,880.94,235.88
4,1121,876.01,240.01
4,1122,878.23,222.14
4,1123,884.68,218.74
4,1124,886.55,230.99
4,1125,885.5,243.9
4,1126,885.83,243.6
4,1127,882.92,217.64
4,1128,879.79,200.11
4,1129,885.03,198.91
4,1130,888.89,217.84
4,1131,887.41,221.75
4,1132,891.9,222.44
4,1133,890.66,184.78
4,1134,891.76,169.27
4,1135,891.27,169.86
4,1136,892.32,172.57
4,1137,889.01,178.11
4,1138,888.24,178.11
4,1139,886.2,170.28
4,1140,885.71,158.62
4,1141,892.49,156.43
4,1142,893.91,156.04
4,1143,894.81,158.37
4,1144,890.46,160.25
4,1145,889.97,161.26
4,1146,893.9,155.43
4,1147,896.58,153.74
4,1148,896.88,153.53
4,1149,891.78,152.7
4,1150,890.35,154.32
4,1151,891.76,157.06
4,1152,895.16,154.85
4,1153,903.95,152.99
4,1154,904.02,147.92
4,1155,908.58,143.48
4,1156,902.32,142.61
4,1157,901.57,142.08
4,1158,903.79,141
4,1159,901.12,140.01
4,1200,897.58,139.76
4,1201,896.37,139.02
4,1202,897.22,138.37
4,1203,900.35,137.85
4,1204,907.08,137.42
4,1205,910.44,136.41
4,1206,912.83,135.81
4,1207,908.78,135.94
4,1208,904.56,136.46
4,1209,905.4,137.56
4,1210,904.28,138.23
4,1211,903.2,138.44
4,1212,901.86,139.38
4,1213,895.44,140.82
4,1214,895.12,141.23
4,1215,889.07,141.58
4,1216,893.48,141.39
4,1217,901.04,140.88
4,1218,896.53,141.4
4,1219,890.56,141.68
4,1220,886.01,142.44
4,1221,891.55,141.96
4,1222,896.32,141.81
4,1223,894.61,141.79
4,1224,894.47,141.43
4,1225,898.6,141.28
4,1226,903.93,141.23
4,1227,899.12,141.13
4,1228,894.96,142.01
4,1229,893.03,142.57
4,1230,891.65,143.54
4,1231,889.99,144.34
4,1232,886.8,144.48
4,1233,886.24,145.43
4,1234,886.23,146.18
4,1235,885.59,146.63
4,1236,886.06,146.82
4,1237,885.08,147.04
4,1238,883.04,146.97
4,1239,884.44,146.87
4,1240,888.32,146.35
4,1241,890.77,146.73
4,1242,887.44,147.69
4,1243,890.03,147.81
4,1244,889.48,147.45
4,1245,883.61,147.54
4,1246,880.36,147.98
4,1247,878.11,148.77
4,1248,873.78,149.52
4,1249,875.71,149.45
4,1250,878.49,149.31
4,1251,877.94,149.54
4,1252,879.71,149.19
4,1253,884.18,149.21
4,1254,883.16,149.59
4,1255,884.36,148.53
4,1256,880.71,148.47
4,1257,876.14,148.97
4,1258,879.3,149.4
4,1259,881.19,149.35
4,1300,881.77,149.08
4,1301,882.29,148.96
4,1302,883.43,149.43
4,1303,884.29,149.53
4,1304,884.18,149.53
4,1305,884.34,149.21
4,1306,884.21,148.52
4,1307,883.37,148.51
4,1308,886.4,148.23
4,1309,887.35,148.52
4,1310,885.57,148.43
4,1311,881.15,149.1
4,1312,878.53,149.79
4,1313,876.1,150.27
4,1314,877.23,150.14
4,1315,875.4,150.53
4,1316,874.61,150.6
4,1317,873.16,150.69
4,1318,869.33,150.92
4,1319,872.65,150.9
4,1320,872.75,150.68
4,1321,869.45,150.4
4,1322,871.23,150.31
4,1323,867.66,150.99
4,1324,868.43,151.12
4,1325,870.97,151.09
4,1326,871.91,151.77
4,1327,870.17,151.72
4,1328,866.89,152.59
4,1329,865.33,152.91
4,1330,864.79,153.23
4,1331,865.76,153.75
4,1332,866.88,154.69
4,1333,868.58,155.64
4,1334,868.25,155.86
4,1335,867.98,156.36
4,1336,867.56,156.53
4,1337,866.24,156.12
4,1338,863.6,156.28
4,1339,864.13,157.15
4,1340,865.95,156.88
4,1341,868.05,156.24
4,1342,865.55,154.88
4,1343,864.23,154.41
4,1344,866.97,154.36
4,1345,867.24,154.75
4,1346,866.93,154.69
4,1347,865.89,156.29
4,1348,865.96,156.88
4,1349,865.88,156.93
4,1350,865.38,156.76
4,1351,865.36,156.78
4,1352,864.49,157.19
4,1353,863.14,158.3
4,1354,855.13,158.58
4,1355,849.25,158.72
4,1356,851.08,157.95
4,1357,850.68,157.93
4,1358,851.21,158.2
4,1359,848.77,158.13
4,1400,846.16,157.96
4,1401,845.04,158.28
4,1402,843.02,157.4
4,1403,842.47,156.71
4,1404,845.87,156.84
4,1405,847.09,155.98
4,1406,845.41,156.01
4,1407,847.81,156.16
4,1408,841.33,158.16
4,1409,839.76,157.72
4,1410,840.49,156.53
4,1411,842.67,155.48
4,1412,844.18,154.99
4,1413,843.95,154.41
4,1414,844.92,153.27
4,1415,844.45,151.5
4,1416,844.37,150.48
4,1417,845.44,149.28
4,1418,848.36,148.91
4,1419,850.79,150.47
4,1420,849.38,151.35
4,1421,847.83,150.36
4,1422,845.77,149.96
4,1423,845.52,150.22
4,1424,842.09,151.41
4,1425,843.27,154.44
4,1426,840.75,160.09
4,1427,844.14,164.19
4,1428,845.37,167.73
4,1429,845.87,170.65
4,1430,842.58,171.36
4,1431,835.77,171.72
4,1432,836.29,171.01
4,1433,836.76,169.08
4,1434,834.54,165.91
4,1435,834.82,164.21
4,1436,836.51,163.17
4,1437,837.38,160.78
4,1438,836.19,160.69
4,1439,833.41,161.89
4,1440,828.98,161.6
4,1441,828.25,164.17
4,1442,830.5,165.61
4,1443,832.08,168.14
4,1444,833.89,169.76
4,1445,832.84,171.44
4,1446,829.55,172.8
4,1447,829.29,174.24
4,1448,830.37,175.57
4,1449,829.56,176.61
4,1450,825.34,177.59
4,1451,822.88,177.71
4,1452,822.39,177.89
4,1453,823.63,178.59
4,1454,810.21,179.55
4,1455,791.69,180.88
4,1456,796.08,182.42
4,1457,779.34,184.1
4,1458,775.59,185.04
4,1459,759.62,184.54
4,1500,682.55,183.01
4,1501,672.48,182.53
4,1502,729.16,182.24
4,1503,769.57,181.5
4,1504,751.59,180.3
4,1505,746.55,179.87
4,1506,741.79,179.29
4,1507,753.56,179.06
4,1508,755.14,178.92
4,1509,756.76,178.52
4,1510,750.1,178.34
4,1511,749.31,177.9
4,1512,743.31,177.09
4,1513,763.15,176.25
4,1514,765.14,174.83
4,1515,794.82,173.48
4,1516,782.31,171.85
4,1517,777.72,170.5
4,1518,776.77,169.33
4,1519,784.43,167.84
4,1520,777.11,165.92
4,1521,762.85,164.04
4,1522,728.25,161.41
4,1523,736.87,159.37
4,1524,738.33,157.65
4,1525,738.28,155.82
4,1526,738.57,154.28
4,1527,724.04,153.73
4,1528,734.05,152.37
4,1529,731.36,150.89
4,1530,728.36,150.03
4,1531,722.62,149.13
4,1532,738.48,148.11
4,1533,720.76,147.03
4,1534,702.23,145.9
4,1535,715.04,144.85
4,1536,718.78,144.23
4,1537,741.25,143.73
4,1538,735.8,143.46
4,1539,739.03,143.17
4,1540,741.23,142.38
4,1541,734.62,141.31
4,1542,725.81,140.63
4,1543,730.24,140.22
4,1544,726.09,139.35
4,1545,727.7,138.63
4,1546,726.05,138.23
4,1547,727.87,137.66
4,1548,727.43,137.53
4,1549,726.09,136.79
4,1550,722.8,136.21
4,1551,722.29,136.33
4,1552,719.28,136.72
4,1553,716.43,136.48
4,1554,717.22,136.17
4,1555,717.96,135.88
4,1556,717.59,134.47
4,1557,712.2,133.92
4,1558,711.45,133.99
4,1559,708.58,133.62
4,1600,707.59,133.1
4,1601,712.79,131.49
4,1602,710.74,130.62
4,1603,710.52,130.27
4,1604,709.06,129.84
4,1605,709.57,129.96
4,1606,707.59,129.93
4,1607,706.15,130.28
4,1608,703.89,130.58
4,1609,704.16,130.71
4,1610,703.82,128.95
4,1611,705.24,128.76
4,1612,702.29,130.36
4,1613,697.94,132.76
4,1614,693.27,132.31
4,1615,697.03,129.31
4,1616,698.65,127.99
4,1617,697.93,128.2
4,1618,690.25,128.17
4,1619,683.11,128.23
4,1620,686.24,125.82
4,1621,681.86,125.08
4,1622,672.34,125.15
4,1623,666.23,125.18
4,1624,663.74,124.37
4,1625,661.23,123.45
4,1626,663.79,123.1
4,1627,660.16,123.02
4,1628,654.72,122.87
4,1629,653.46,122.91
4,1630,638.6,121.88
4,1631,631.74,121.1
4,1632,628.14,120.9
4,1633,632.58,120.57
4,1634,629.5,120.46
4,1635,622.02,120.79
4,1636,618.06,121.22
4,1637,622.5,121.95
4,1638,632.16,122.87
4,1639,627.86,124.11
4,1640,621.99,124.96
4,1641,611.97,125
4,1642,602.92,125.15
4,1643,600.3,125.32
4,1644,588.73,125.18
4,1645,581.66,125.44
4,1646,578.82,124.98
4,1647,569.71,124.76
4,1648,558.42,124.58
4,1649,547.22,124.43
4,1650,523.67,124.01
4,1651,488.52,123.41
4,1652,468.21,122.4
4,1653,451.57,121.57
4,1654,475.32,120.8
4,1655,477.67,119.76
4,1656,494.48,118.46
4,1657,475.99,117
4,1658,452.05,115.7
4,1659,431.61,114.52
4,1700,418.98,113.46
4,1701,409.37,112.41
4,1702,429.87,111.51
4,1703,430.87,110.34
4,1704,430.01,109.04
4,1705,418.37,107.85
4,1706,419.52,107.12
4,1707,428.96,106.1
4,1708,437.88,105.32
4,1709,447.76,104.88
4,1710,459.94,104.45
4,1711,468.85,104.03
4,1712,464.31,103.64
4,1713,453.07,103.21
4,1714,452.34,102.94
4,1715,466.26,102.43
4,1716,470.52,101.96
4,1717,463.53,101.71
4,1718,463.46,101.31
4,1719,453.64,100.57
4,1720,459.45,99.54
4,1721,455.01,98.24
4,1722,446.17,97.05
4,1723,453.18,95.97
4,1724,452.92,94.64
4,1725,447.86,93.31
4,1726,420.92,92.05
4,1727,406.1,90.71
4,1728,398.88,89.4
4,1729,387.78,88.05
4,1730,386.51,87.14
4,1731,386.14,86.14
4,1732,385.53,85.02
4,1733,382.35,83.73
4,1734,371.71,82.37
4,1735,365.24,81.1
4,1736,367.23,79.78
4,1737,358.51,78.34
4,1738,352.72,76.96
4,1739,346.19,75.64
4,1740,337.22,74.27
4,1741,334.18,72.86
4,1742,337.13,71.44
4,1743,335.59,69.91
4,1744,319.71,68.52
4,1745,312.81,66.96
4,1746,312.14,65.66
4,1747,321.08,64.48
4,1748,327.39,63.34
4,1749,324.58,62.22
4,1750,311.8,60.98
4,1751,294.3,59.82
4,1752,290.18,58.91
4,1753,290.87,57.97
4,1754,286.93,57.07
4,1755,279,56.23
4,1756,272.8,55.42
4,1757,268.65,54.54
4,1758,266.78,53.7
4,1759,262.97,52.79
4,1800,260.76,51.84
4,1801,256.91,50.83
4,1802,253.79,49.84
4,1803,249.02,48.8
4,1804,247.6,47.61
4,1805,246.73,46.47
4,1806,241.29,45.44
4,1807,234.37,44.31
4,1808,227.77,43.29
4,1809,217.66,42.18
4,1810,211.87,40.96
4,1811,201.79,39.7
4,1812,192.8,38.35
4,1813,187.61,37.08
4,1814,181.28,35.85
4,1815,175.69,34.61
4,1816,169.13,33.53
4,1817,162.91,32.44
4,1818,157.85,31.35
4,1819,150.06,30.26
4,1820,141.27,29.16
4,1821,127.57,28
4,1822,109.43,26.87
4,1823,97.81,25.7
4,1824,88.48,24.47
4,1825,73.02,23.22
4,1826,39.26,22
4,1827,11.61,20.78
4,1828,3.22,19.64
4,1829,2,18.58
4,1830,0.95,17.51
4,1831,0.52,16.5
4,1832,0.31,15.5
4,1833,0.22,14.54
4,1834,0.19,13.62
4,1835,0.11,12.63
4,1836,0.04,11.62
4,1837,0.03,10.39
4,1838,0.01,9.42
4,1839,0.01,8.64
4,1840,0.01,7.89
4,1841,0,7.19
4,1842,0,6.48
4,1843,0,5.76
4,1844,0,5.08
4,1845,0,4.52
4,1846,0,4.03
4,1847,0,3.61
4,1848,0,3.22
4,1849,0,2.83
4,1850,0,2.42
4,1851,0,2.14
4,1852,0,1.96
4,1853,0,1.81
4,1854,0,1.64
4,1855,0,1.5
4,1856,0,1.43
4,1857,0,1.32
4,1858,0,1.18
4,1859,0,1.07
4,1900,0,0
4,1901,0,0
4,1902,0,0
4,1903,0,0
4,1904,0,0
4,1905,0,0
4,1906,0,0
4,1907,0,0
4,1908,0,0
4,1909,0,0
4,1910,0,0
4,1911,0,0
4,1912,0,0
4,1913,0,0
4,1914,0,0
4,1915,0,0
4,1916,0,0
4,1917,0,0
4,1918,0,0
4,1919,0,0
4,1920,0,0
4,1921,0,0
4,1922,0,0
4,1923,0,0
4,1924,0,0
4,1925,0,0
4,1926,0,0
4,1927,0,0
4,1928,0,0
4,1929,0,0
4,1930,0,0
4,1931,0,0
4,1932,0,0
4,1933,0,0
4,1934,0,0
4,1935,0,0
4,1936,0,0
4,1937,0,0
4,1938,0,0
4,1939,0,0
4,1940,0,0
4,1941,0,0
4,1942,0,0
4,1943,0,0
4,1944,0,0
4,1945,0,0
4,1946,0,0
4,1947,0,0
4,1948,0,0
4,1949,0,0
4,1950,0,0
4,1951,0,0
4,1952,0,0
4,1953,0,0
4,1954,0,0
4,1955,0,0
4,1956,0,0
4,1957,0,0
4,1958,0,0
4,1959,0,0
4,2000,0,0
4,2001,0,0
4,2002,0,0
4,2003,0,0
4,2004,0,0
4,2005,0,0
4,2006,0,0
4,2007,0,0
4,2008,0,0
4,2009,0,0
4,2010,0,0
4,2011,0,0
4,2012,0,0
4,2013,0,0
4,2014,0,0
4,2015,0,0
4,2016,0,0
4,2017,0,0
4,2018,0,0
4,2019,0,0
4,2020,0,0
4,2021,0,0
4,2022,0,0
4,2023,0,0
4,2024,0,0
4,2025,0,0
4,2026,0,0
4,2027,0,0
4,2028,0,0
4,2029,0,0
4,2030,0,0
4,2031,0,0
4,2032,0,0
4,2033,0,0
4,2034,0,0
4,2035,0,0
4,2036,0,0
4,2037,0,0
4,2038,0,0
4,2039,0,0
4,2040,0,0
4,2041,0,0
4,2042,0,0
4,2043,0,0
4,2044,0,0
4,2045,0,0
4,2046,0,0
4,2047,0,0
4,2048,0,0
4,2049,0,0
4,2050,0,0
4,2051,0,0
4,2052,0,0
4,2053,0,0
4,2054,0,0
4,2055,0,0
4,2056,0,0
4,2057,0,0
4,2058,0,0
4,2059,0,0
4,2100,0,0
4,2101,0,0
4,2102,0,0
4,2103,0,0
4,2104,0,0
4,2105,0,0
4,2106,0,0
4,2107,0,0
4,2108,0,0
4,2109,0,0
4,2110,0,0
4,2111,0,0
4,2112,0,0
4,2113,0,0
4,2114,0,0
4,2115,0,0
4,2116,0,0
4,2117,0,0
4,2118,0,0
4,2119,0,0
4,2120,0,0
4,2121,0,0
4,2122,0,0
4,2123,0,0
4,2124,0,0
4,2125,0,0
4,2126,0,0
4,2127,0,0
4,2128,0,0
4,2129,0,0
4,2130,0,0
4,2131,0,0
4,2132,0,0
4,2133,0,0
4,2134,0,0
4,2135,0,0
4,2136,0,0
4,2137,0,0
4,2138,0,0
4,2139,0,0
4,2140,0,0
4,2141,0,0
4,2142,0,0
4,2143,0,0
4,2144,0,0
4,2145,0,0
4,2146,0,0
4,2147,0,0
4,2148,0,0
4,2149,0,0
4,2150,0,0
4,2151,0,0
4,2152,0,0
4,2153,0,0
4,2154,0,0
4,2155,0,0
4,2156,0,0
4,2157,0,0
4,2158,0,0
4,2159,0,0
4,2200,0,0
4,2201,0,0
4,2202,0,0
4,2203,0,0
4,2204,0,0
4,2205,0,0
4,2206,0,0
4,2207,0,0
4,2208,0,0
4,2209,0,0
4,2210,0,0
4,2211,0,0
4,2212,0,0
4,2213,0,0
4,2214,0,0
4,2215,0,0
4,2216,0,0
4,2217,0,0
4,2218,0,0
4,2219,0,0
4,2220,0,0
4,2221,0,0
4,2222,0,0
4,2223,0,0
4,2224,0,0
4,2225,0,0
4,2226,0,0
4,2227,0,0
4,2228,0,0
4,2229,0,0
4,2230,0,0
4,2231,0,0
4,2232,0,0
4,2233,0,0
4,2234,0,0
4,2235,0,0
4,2236,0,0
4,2237,0,0
4,2238,0,0
4,2239,0,0
4,2240,0,0
4,2241,0,0
4,2242,0,0
4,2243,0,0
4,2244,0,0
4,2245,0,0
4,2246,0,0
4,2247,0,0
4,2248,0,0
4,2249,0,0
4,2250,0,0
4,2251,0,0
4,2252,0,0
4,2253,0,0
4,2254,0,0
4,2255,0,0
4,2256,0,0
4,2257,0,0
4,2258,0,0
4,2259,0,0
4,2300,0,0
4,2301,0,0
4,2302,0,0
4,2303,0,0
4,2304,0,0
4,2305,0,0
4,2306,0,0
4,2307,0,0
4,2308,0,0
4,2309,0,0
4,2310,0,0
4,2311,0,0
4,2312,0,0
4,2313,0,0
4,2314,0,0
4,2315,0,0
4,2316,0,0
4,2317,0,0
4,2318,0,0
4,2319,0,0
4,2320,0,0
4,2321,0,0
4,2322,0,0
4,2323,0,0
4,2324,0,0
4,2325,0,0
4,2326,0,0
4,2327,0,0
4,2328,0,0
4,2329,0,0
4,2330,0,0
4,2331,0,0
4,2332,0,0
4,2333,0,0
4,2334,0,0
4,2335,0,0
4,2336,0,0
4,2337,0,0
4,2338,0,0
4,2339,0,0
4,2340,0,0
4,2341,0,0
4,2342,0,0
4,2343,0,0
4,2344,0,0
4,2345,0,0
4,2346,0,0
4,2347,0,0
4,2348,0,0
4,2349,0,0
4,2350,0,0
4,2351,0,0
4,2352,0,0
4,2353,0,0
4,2354,0,0
4,2355,0,0
4,2356,0,0
4,2357,0,0
4,2358,0,0
4,2359,0,0
5,0,0,0
5,1,0,0
5,2,0,0
5,3,0,0
5,4,0,0
5,5,0,0
5,6,0,0
5,7,0,0
5,8,0,0
5,9,0,0
5,10,0,0
5,11,0,0
5,12,0,0
5,13,0,0
5,14,0,0
5,15,0,0
5,16,0,0
5,17,0,0
5,18,0,0
5,19,0,0
5,20,0,0
5,21,0,0
